transaction_id,sender,receiver,amount,timestamp,is_suspicious
923,user_69,user_246,2328.98,2025-04-03 00:53:00,0
924,user_148,user_110,3081.9,2025-01-30 10:02:00,0
925,user_11,user_254,484.28,2025-06-09 08:08:00,0
926,user_254,user_88,4753.17,2025-06-29 09:01:00,0
927,user_38,user_72,4902.27,2025-01-20 20:50:00,0
928,user_134,user_30,2731.83,2025-03-14 10:54:00,0
929,user_200,user_172,4750.85,2025-04-16 14:27:00,0
930,user_23,user_177,905.43,2025-05-30 20:28:00,0
931,user_218,user_139,136.85,2025-01-06 08:37:00,0
932,user_141,user_194,206.65,2025-05-26 18:59:00,0
933,user_104,user_186,2941.69,2025-05-27 05:04:00,0
934,user_210,user_218,317.59,2025-02-14 11:02:00,0
935,user_111,user_164,4793.14,2025-05-09 07:00:00,0
936,user_104,user_161,718.25,2025-02-05 20:45:00,0
937,user_171,user_13,1530.57,2025-01-21 12:30:00,0
938,user_133,user_296,4114.36,2025-05-31 20:23:00,0
939,user_293,user_89,1101.51,2025-04-04 12:08:00,0
940,user_127,user_42,1222.41,2025-01-29 09:08:00,0
941,user_106,user_210,3215.12,2025-03-10 01:59:00,0
942,user_92,user_229,1387.67,2025-05-04 05:32:00,0
943,user_287,user_275,1095.06,2025-04-06 00:00:00,0
944,user_51,user_279,1278.35,2025-01-23 18:40:00,0
945,user_29,user_251,2458.33,2025-01-08 13:26:00,0
946,user_296,user_208,4830.84,2025-05-27 07:26:00,0
947,user_297,user_140,4162.87,2025-05-20 13:41:00,0
948,user_214,user_280,1430.21,2025-05-04 19:48:00,0
949,user_267,user_34,1823.23,2025-02-01 19:25:00,0
950,user_257,user_18,2327.92,2025-06-23 03:58:00,0
951,user_101,user_57,4894.86,2025-01-23 14:12:00,0
952,user_110,user_112,870.23,2025-03-20 07:25:00,0
953,user_182,user_5,1793.84,2025-06-10 22:48:00,0
954,user_1,user_182,3649.84,2025-01-20 22:08:00,0
955,user_55,user_13,4820.08,2025-04-09 16:55:00,0
956,user_149,user_285,786.82,2025-01-17 00:49:00,0
957,user_137,user_259,1144.63,2025-05-10 20:54:00,0
958,user_202,user_90,7767.77,2025-05-08 00:21:00,1
959,user_117,user_104,114.45,2025-05-07 03:05:00,0
960,user_154,user_186,3024.54,2025-01-24 07:45:00,0
961,user_291,user_250,3356.81,2025-05-21 20:11:00,0
962,user_63,user_255,3016.6,2025-05-12 23:56:00,0
963,user_244,user_76,365.9,2025-06-23 20:02:00,0
964,user_25,user_108,355.46,2025-06-23 22:43:00,0
965,user_90,user_156,1059.83,2025-01-02 16:38:00,0
966,user_75,user_82,1458.57,2025-03-06 15:35:00,0
967,user_294,user_77,30603.18,2025-04-18 03:24:00,1
968,user_210,user_258,805.36,2025-05-06 23:54:00,0
969,user_17,user_127,230.02,2025-05-22 03:29:00,0
970,user_128,user_282,1976.0,2025-04-13 19:35:00,0
971,user_251,user_88,2087.8,2025-01-10 17:46:00,0
972,user_179,user_204,2260.03,2025-03-25 10:48:00,0
973,user_182,user_16,4136.25,2025-02-05 09:58:00,0
974,user_152,user_151,499.05,2025-06-27 15:27:00,0
975,user_25,user_254,3522.67,2025-05-10 17:36:00,0
976,user_180,user_188,1696.35,2025-02-09 14:13:00,0
977,user_198,user_32,1556.8,2025-02-05 10:39:00,0
978,user_161,user_271,4663.39,2025-05-06 15:03:00,0
979,user_177,user_5,1249.86,2025-05-31 04:04:00,0
980,user_285,user_169,3216.23,2025-04-26 01:15:00,0
981,user_63,user_181,1382.89,2025-05-26 00:30:00,0
982,user_150,user_178,2540.65,2025-05-19 01:05:00,0
983,user_154,user_143,3933.6,2025-03-15 22:06:00,0
984,user_156,user_248,4409.8,2025-03-10 08:52:00,0
985,user_49,user_127,4195.1,2025-06-21 16:55:00,0
986,user_84,user_263,2915.08,2025-04-11 02:57:00,0
987,user_177,user_40,1251.59,2025-06-10 12:00:00,0
988,user_148,user_255,3309.55,2025-02-16 15:42:00,0
989,user_118,user_143,3552.43,2025-02-06 05:07:00,0
990,user_63,user_240,63.35,2025-06-25 06:43:00,0
991,user_189,user_228,21995.1,2025-02-22 08:40:00,1
992,user_49,user_198,4217.88,2025-02-02 05:54:00,0
993,user_257,user_65,2453.04,2025-01-19 09:55:00,0
994,user_224,user_11,1563.76,2025-06-03 00:50:00,0
995,user_141,user_108,4360.27,2025-02-10 06:41:00,0
996,user_215,user_26,787.84,2025-06-11 20:03:00,0
997,user_211,user_151,1040.16,2025-05-12 13:49:00,0
998,user_32,user_221,3439.99,2025-05-14 16:07:00,0
999,user_158,user_237,1768.66,2025-04-13 19:12:00,0
1000,user_285,user_237,3567.95,2025-03-18 02:31:00,0
1001,user_286,user_219,796.94,2025-06-05 16:55:00,0
1002,user_144,user_151,1268.82,2025-05-28 20:30:00,0
1003,user_19,user_123,791.67,2025-02-01 18:58:00,0
1004,user_18,user_144,4765.02,2025-04-23 12:13:00,0
1005,user_257,user_189,2032.97,2025-06-08 06:49:00,0
1006,user_78,user_255,1692.73,2025-03-08 13:29:00,0
1007,user_175,user_68,80.87,2025-03-13 14:03:00,0
1008,user_194,user_104,775.55,2025-04-30 11:07:00,0
1009,user_113,user_159,2111.47,2025-05-26 13:57:00,0
1010,user_114,user_300,351.83,2025-03-12 07:56:00,0
1011,user_222,user_90,2558.59,2025-02-09 12:28:00,0
1012,user_166,user_256,2280.53,2025-05-16 12:19:00,0
1013,user_132,user_220,3838.17,2025-06-23 09:48:00,0
1014,user_264,user_9,3302.42,2025-05-10 16:48:00,0
1015,user_55,user_12,2235.28,2025-04-14 19:41:00,0
1016,user_131,user_244,1131.06,2025-03-07 07:28:00,0
1017,user_288,user_182,3637.05,2025-05-25 06:28:00,0
1018,user_266,user_284,3542.23,2025-06-21 19:07:00,0
1019,user_162,user_99,774.95,2025-04-12 07:59:00,0
1020,user_87,user_197,4574.61,2025-05-04 19:03:00,0
1021,user_55,user_226,331.38,2025-01-24 18:56:00,0
1022,user_288,user_103,284.64,2025-03-30 05:05:00,0
1023,user_178,user_106,3430.93,2025-04-22 00:06:00,1
1024,user_8,user_58,4548.21,2025-03-30 10:23:00,0
1025,user_247,user_78,2604.79,2025-01-07 08:07:00,0
1026,user_255,user_75,3941.83,2025-03-24 02:51:00,0
1027,user_54,user_42,1146.94,2025-04-21 14:37:00,0
1028,user_249,user_181,2456.21,2025-06-16 04:02:00,0
1029,user_239,user_33,1797.86,2025-06-10 12:58:00,0
1030,user_229,user_71,4140.86,2025-02-26 08:43:00,0
1031,user_67,user_56,122.8,2025-05-12 19:56:00,0
1032,user_51,user_105,1226.78,2025-03-24 03:19:00,0
1033,user_97,user_200,771.35,2025-03-12 17:04:00,0
1034,user_92,user_101,4297.35,2025-01-27 20:24:00,0
1035,user_264,user_256,2343.04,2025-02-09 10:35:00,0
1036,user_291,user_74,2027.06,2025-03-26 12:49:00,0
1037,user_96,user_171,2252.92,2025-04-24 11:25:00,0
1038,user_88,user_143,4859.9,2025-06-19 21:00:00,0
1039,user_78,user_166,4252.83,2025-01-26 01:19:00,0
1040,user_288,user_261,3534.78,2025-02-28 11:45:00,0
1041,user_120,user_221,1459.49,2025-01-17 20:19:00,0
1042,user_165,user_83,834.21,2025-01-19 10:51:00,0
1043,user_182,user_52,4607.95,2025-02-05 11:59:00,0
1044,user_223,user_10,2121.15,2025-01-06 13:29:00,0
1045,user_7,user_4,1400.99,2025-03-18 12:50:00,0
1046,user_263,user_292,2359.89,2025-06-17 18:43:00,0
1047,user_161,user_281,4590.06,2025-02-12 22:29:00,0
1048,user_151,user_215,1941.47,2025-01-27 13:10:00,0
1049,user_85,user_98,2817.58,2025-03-19 08:04:00,0
1050,user_147,user_101,27869.08,2025-02-08 22:09:00,1
1051,user_112,user_9,2141.39,2025-03-12 16:02:00,0
1052,user_36,user_61,1175.37,2025-03-27 14:33:00,0
1053,user_285,user_146,4972.68,2025-03-24 23:06:00,0
1054,user_188,user_63,4783.29,2025-04-27 08:50:00,0
1055,user_82,user_121,4218.96,2025-03-24 16:13:00,0
1056,user_2,user_226,3444.99,2025-04-22 00:52:00,0
1057,user_197,user_105,1481.38,2025-04-30 00:27:00,0
1058,user_11,user_260,4567.93,2025-03-07 23:38:00,0
1059,user_234,user_255,1385.03,2025-01-23 18:35:00,0
1060,user_195,user_207,4006.04,2025-03-21 00:52:00,0
1061,user_119,user_28,4592.11,2025-03-01 07:31:00,0
1062,user_20,user_170,3018.99,2025-01-28 05:11:00,0
1063,user_261,user_76,11787.14,2025-05-09 20:05:00,1
1064,user_293,user_116,3960.56,2025-01-09 15:33:00,0
1065,user_256,user_69,973.86,2025-03-25 22:08:00,0
1066,user_222,user_234,3342.94,2025-05-06 23:17:00,0
1067,user_226,user_1,476.41,2025-05-06 09:22:00,0
1068,user_53,user_167,2544.17,2025-05-23 23:08:00,0
1069,user_280,user_218,819.56,2025-03-21 06:45:00,0
1070,user_81,user_273,2087.58,2025-02-04 17:13:00,0
1071,user_202,user_251,4166.58,2025-03-18 22:20:00,0
1072,user_158,user_174,10030.86,2025-02-01 17:46:00,1
1073,user_120,user_170,1596.62,2025-06-20 20:53:00,0
1074,user_59,user_246,2664.46,2025-05-01 18:09:00,0
1075,user_215,user_90,2561.38,2025-05-16 20:16:00,0
1076,user_128,user_49,4772.46,2025-03-05 11:54:00,0
1077,user_224,user_294,2398.13,2025-05-10 17:02:00,0
1078,user_209,user_150,3498.54,2025-02-05 06:39:00,0
1079,user_115,user_132,4609.73,2025-03-25 01:06:00,0
1080,user_209,user_59,1873.16,2025-02-12 08:04:00,0
1081,user_14,user_199,4511.59,2025-05-09 07:10:00,0
1082,user_9,user_215,4588.11,2025-05-21 10:22:00,0
1083,user_40,user_49,4654.01,2025-03-09 14:59:00,0
1084,user_237,user_232,1359.53,2025-05-13 23:50:00,0
1085,user_281,user_247,2007.77,2025-03-18 09:07:00,0
1086,user_201,user_239,4353.28,2025-05-25 15:35:00,0
1087,user_246,user_168,1802.22,2025-02-13 00:06:00,0
1088,user_278,user_48,3005.26,2025-01-03 15:21:00,0
1089,user_235,user_51,599.09,2025-04-30 12:40:00,0
1090,user_4,user_299,290.81,2025-01-28 21:04:00,0
1091,user_154,user_98,2065.85,2025-03-07 14:38:00,0
1092,user_29,user_216,2898.79,2025-04-09 01:40:00,0
1093,user_109,user_177,1969.57,2025-03-20 00:44:00,0
1094,user_98,user_80,2892.9,2025-02-27 12:19:00,0
1095,user_215,user_185,2580.27,2025-04-15 19:33:00,0
1096,user_293,user_27,3431.68,2025-06-10 12:00:00,0
1097,user_75,user_195,3251.17,2025-05-14 21:09:00,0
1098,user_146,user_214,2126.99,2025-04-17 15:12:00,0
1099,user_128,user_114,2130.73,2025-01-13 22:37:00,0
1100,user_42,user_242,712.48,2025-01-31 23:41:00,0
1101,user_41,user_124,2571.06,2025-05-13 21:36:00,0
1102,user_34,user_76,2940.02,2025-02-02 22:31:00,0
1103,user_17,user_196,2387.68,2025-03-11 09:37:00,0
1104,user_165,user_44,1635.28,2025-06-02 18:33:00,0
1105,user_153,user_186,8851.77,2025-02-09 00:12:00,1
1106,user_76,user_246,382.56,2025-01-18 15:57:00,0
1107,user_87,user_84,4573.06,2025-04-07 16:21:00,0
1108,user_117,user_207,113.01,2025-04-12 05:03:00,0
1109,user_27,user_151,4812.13,2025-06-12 13:17:00,0
1110,user_287,user_156,2317.15,2025-01-17 01:19:00,0
1111,user_134,user_16,2069.22,2025-05-04 01:09:00,0
1112,user_219,user_165,1289.66,2025-06-09 23:49:00,0
1113,user_168,user_145,60.25,2025-04-13 07:51:00,0
1114,user_98,user_37,1381.2,2025-02-17 19:15:00,0
1115,user_268,user_45,555.91,2025-06-10 08:02:00,0
1116,user_237,user_206,3302.51,2025-06-28 13:57:00,0
1117,user_173,user_62,1602.18,2025-04-05 08:35:00,0
1118,user_190,user_19,3838.22,2025-05-29 14:09:00,0
1119,user_122,user_300,1042.51,2025-02-12 05:25:00,0
1120,user_46,user_7,4502.17,2025-01-13 15:21:00,0
1121,user_64,user_249,2619.68,2025-06-28 21:56:00,0
1122,user_130,user_117,581.39,2025-01-20 21:14:00,0
1123,user_193,user_68,2010.22,2025-04-12 06:32:00,0
1124,user_181,user_34,1041.74,2025-04-09 12:58:00,0
1125,user_292,user_194,1006.43,2025-03-02 07:01:00,0
1126,user_282,user_55,2536.78,2025-06-18 21:17:00,0
1127,user_29,user_266,3362.74,2025-02-01 18:55:00,0
1128,user_149,user_42,4558.97,2025-03-29 21:06:00,0
1129,user_267,user_297,2515.79,2025-03-21 05:30:00,0
1130,user_296,user_231,4829.54,2025-02-21 20:36:00,0
1131,user_11,user_10,4708.76,2025-01-05 17:18:00,0
1132,user_164,user_128,4326.66,2025-06-20 23:53:00,0
1133,user_113,user_179,2504.89,2025-05-17 22:15:00,0
1134,user_187,user_193,713.11,2025-02-23 14:00:00,0
1135,user_295,user_92,1097.34,2025-02-23 23:51:00,0
1136,user_232,user_231,3241.87,2025-05-23 01:34:00,0
1137,user_227,user_78,2114.56,2025-05-07 17:22:00,0
1138,user_98,user_85,742.54,2025-01-29 09:28:00,0
1139,user_55,user_30,2400.18,2025-02-04 01:27:00,0
1140,user_111,user_213,96.98,2025-06-07 04:41:00,0
1141,user_152,user_49,3672.14,2025-03-18 03:20:00,0
1142,user_246,user_265,377.17,2025-03-13 06:14:00,0
1143,user_69,user_145,3149.28,2025-02-01 21:55:00,0
1144,user_289,user_69,3967.12,2025-06-19 01:45:00,0
1145,user_250,user_58,671.89,2025-04-03 09:34:00,0
1146,user_36,user_185,2598.01,2025-04-25 12:56:00,0
1147,user_239,user_62,3897.55,2025-03-26 05:38:00,0
1148,user_148,user_296,1310.56,2025-05-26 23:10:00,0
1149,user_227,user_166,822.95,2025-03-01 08:50:00,0
1150,user_244,user_171,1690.73,2025-01-28 06:25:00,0
1151,user_201,user_63,2777.95,2025-02-02 03:53:00,0
1152,user_154,user_147,2880.65,2025-01-31 19:10:00,0
1153,user_73,user_161,663.07,2025-04-12 16:50:00,0
1154,user_201,user_141,2293.27,2025-03-17 19:28:00,0
1155,user_296,user_97,1348.73,2025-06-23 04:46:00,0
1156,user_17,user_221,4211.7,2025-06-22 08:19:00,0
1157,user_129,user_43,1574.74,2025-05-20 12:07:00,0
1158,user_217,user_292,4195.14,2025-01-20 09:24:00,0
1159,user_61,user_108,2148.54,2025-02-27 08:33:00,0
1160,user_104,user_266,3635.66,2025-03-23 14:10:00,0
1161,user_42,user_95,2555.2,2025-01-06 01:52:00,0
1162,user_25,user_262,3113.59,2025-01-22 01:53:00,0
1163,user_39,user_71,1982.83,2025-03-20 23:44:00,0
1164,user_291,user_219,3843.35,2025-06-10 22:25:00,0
1165,user_131,user_21,2131.7,2025-06-01 01:22:00,0
1166,user_229,user_92,2292.73,2025-01-12 05:52:00,0
1167,user_108,user_127,2593.22,2025-04-14 03:22:00,0
1168,user_172,user_80,4160.8,2025-04-05 19:04:00,0
1169,user_102,user_238,24091.86,2025-05-11 18:17:00,1
1170,user_12,user_182,1752.31,2025-03-09 01:08:00,0
1171,user_275,user_25,3354.89,2025-03-10 17:51:00,0
1172,user_101,user_156,3215.71,2025-02-24 15:51:00,0
1173,user_44,user_5,4655.79,2025-05-17 13:56:00,0
1174,user_17,user_120,4208.67,2025-04-09 04:07:00,0
1175,user_57,user_277,3240.76,2025-01-05 16:54:00,0
1176,user_12,user_18,1714.12,2025-03-21 22:27:00,0
1177,user_80,user_198,3900.09,2025-04-10 11:42:00,0
1178,user_216,user_57,17627.68,2025-04-23 17:58:00,1
1179,user_264,user_93,4926.5,2025-05-25 00:37:00,0
1180,user_149,user_19,1245.06,2025-06-06 14:42:00,0
1181,user_81,user_193,407.48,2025-06-08 17:12:00,0
1182,user_215,user_237,358.76,2025-02-20 07:07:00,0
1183,user_198,user_277,3203.75,2025-03-02 18:33:00,0
1184,user_200,user_227,4696.91,2025-02-14 10:54:00,0
1185,user_25,user_233,19.64,2025-06-07 14:39:00,0
1186,user_89,user_40,3631.6,2025-05-24 16:44:00,0
1187,user_268,user_153,3288.76,2025-02-08 08:56:00,0
1188,user_143,user_127,3664.2,2025-06-23 08:52:00,0
1189,user_59,user_237,15947.66,2025-03-10 13:43:00,1
1190,user_26,user_55,4104.28,2025-05-12 17:42:00,0
1191,user_47,user_172,233.09,2025-06-21 12:08:00,0
1192,user_288,user_109,3779.6,2025-03-05 07:50:00,0
1193,user_266,user_184,1342.69,2025-05-15 14:43:00,0
1194,user_16,user_198,2389.42,2025-02-05 21:55:00,0
1195,user_199,user_87,4114.95,2025-01-06 04:26:00,0
1196,user_282,user_201,1364.08,2025-06-28 20:55:00,0
1197,user_86,user_275,934.19,2025-01-13 05:57:00,0
1198,user_250,user_211,3409.75,2025-04-01 13:44:00,0
1199,user_270,user_118,2671.64,2025-06-28 16:29:00,0
1200,user_117,user_191,2576.88,2025-02-17 17:45:00,0
1201,user_7,user_42,1291.28,2025-01-26 05:17:00,0
1202,user_137,user_42,184.05,2025-05-06 13:58:00,0
1203,user_176,user_276,2057.24,2025-04-04 03:50:00,0
1204,user_215,user_17,541.73,2025-04-20 23:31:00,0
1205,user_82,user_283,4530.89,2025-06-11 17:06:00,0
1206,user_223,user_258,215.84,2025-01-03 11:03:00,0
1207,user_103,user_63,2163.94,2025-03-27 06:30:00,0
1208,user_273,user_62,270.71,2025-06-06 17:39:00,0
1209,user_14,user_100,486.76,2025-02-05 10:52:00,0
1210,user_159,user_19,3297.74,2025-06-06 15:15:00,0
1211,user_152,user_17,3239.09,2025-01-16 07:44:00,0
1212,user_108,user_246,174.93,2025-02-20 04:47:00,0
1213,user_188,user_251,15.65,2025-02-25 20:42:00,0
1214,user_98,user_81,403.3,2025-03-25 17:10:00,0
1215,user_131,user_39,3817.36,2025-05-30 02:24:00,0
1216,user_293,user_36,2927.04,2025-01-11 00:25:00,0
1217,user_171,user_197,200.21,2025-02-05 18:01:00,0
1218,user_183,user_158,2445.6,2025-02-23 17:07:00,0
1219,user_39,user_204,3563.03,2025-05-29 17:46:00,0
1220,user_15,user_196,4346.07,2025-02-20 05:17:00,0
1221,user_4,user_216,4670.84,2025-06-26 08:02:00,0
1222,user_210,user_285,1643.93,2025-06-01 07:38:00,0
1223,user_161,user_196,687.8,2025-02-05 02:10:00,0
1224,user_16,user_152,1192.26,2025-02-26 07:39:00,0
1225,user_108,user_14,3883.1,2025-01-18 23:28:00,0
1226,user_227,user_146,4857.71,2025-04-21 02:43:00,0
1227,user_170,user_57,2337.3,2025-06-19 13:33:00,0
1228,user_34,user_211,1533.71,2025-04-24 11:44:00,0
1229,user_251,user_268,2151.66,2025-06-21 04:29:00,0
1230,user_247,user_210,1531.02,2025-04-17 01:48:00,0
1231,user_269,user_17,1289.87,2025-02-15 17:16:00,0
1232,user_141,user_286,2972.82,2025-04-28 00:55:00,0
1233,user_274,user_203,88.52,2025-03-18 17:18:00,0
1234,user_96,user_99,1305.17,2025-02-04 00:30:00,0
1235,user_227,user_279,3310.3,2025-03-02 02:24:00,0
1236,user_39,user_209,169.99,2025-02-14 04:27:00,0
1237,user_29,user_129,425.18,2025-04-16 01:33:00,0
1238,user_245,user_288,1474.05,2025-06-20 20:37:00,0
1239,user_236,user_252,4390.25,2025-06-06 21:42:00,0
1240,user_185,user_265,3826.78,2025-06-16 18:06:00,0
1241,user_272,user_271,120.56,2025-03-31 03:05:00,0
1242,user_236,user_188,2513.55,2025-05-31 15:09:00,0
1243,user_239,user_214,1380.69,2025-02-20 14:03:00,0
1244,user_266,user_283,3246.74,2025-05-07 15:45:00,0
1245,user_65,user_211,3610.55,2025-01-21 07:31:00,0
1246,user_177,user_76,4315.68,2025-05-04 08:58:00,0
1247,user_3,user_148,2382.33,2025-06-10 06:05:00,0
1248,user_142,user_213,4972.31,2025-02-21 16:18:00,0
1249,user_158,user_109,4900.13,2025-05-09 10:36:00,0
1250,user_146,user_129,4412.01,2025-02-06 13:00:00,0
1251,user_293,user_10,2878.6,2025-01-07 23:20:00,0
1252,user_153,user_47,1996.05,2025-05-21 19:09:00,0
1253,user_193,user_96,1828.29,2025-05-03 21:10:00,0
1254,user_73,user_103,70.5,2025-04-06 04:01:00,0
1255,user_140,user_146,1253.38,2025-01-10 03:22:00,0
1256,user_187,user_27,3596.85,2025-02-15 10:35:00,0
1257,user_293,user_220,3022.12,2025-03-24 07:04:00,0
1258,user_61,user_18,4582.95,2025-02-21 20:27:00,0
1259,user_198,user_167,259.61,2025-03-31 08:18:00,0
1260,user_295,user_82,784.83,2025-01-04 11:57:00,0
1261,user_11,user_72,3948.33,2025-02-12 00:46:00,0
1262,user_62,user_254,1798.95,2025-03-03 01:14:00,0
1263,user_226,user_162,600.54,2025-04-12 05:25:00,0
1264,user_153,user_38,4982.29,2025-06-28 15:41:00,0
1265,user_199,user_201,3938.38,2025-03-06 00:02:00,0
1266,user_52,user_200,2049.62,2025-02-11 00:50:00,0
1267,user_260,user_255,4118.5,2025-04-03 17:23:00,0
1268,user_59,user_179,3406.21,2025-02-15 12:40:00,0
1269,user_72,user_35,3951.97,2025-04-06 03:54:00,0
1270,user_148,user_82,4077.88,2025-06-11 01:32:00,0
1271,user_63,user_220,432.8,2025-06-08 08:23:00,0
1272,user_243,user_158,3118.63,2025-03-04 04:32:00,0
1273,user_107,user_4,43.86,2025-01-12 10:04:00,0
1274,user_226,user_167,226.85,2025-01-29 02:03:00,0
1275,user_218,user_204,4520.86,2025-04-13 11:38:00,0
1276,user_241,user_194,2642.54,2025-04-28 16:16:00,0
1277,user_259,user_235,3682.15,2025-06-16 10:30:00,0
1278,user_262,user_206,4194.12,2025-06-21 11:46:00,0
1279,user_5,user_150,4748.44,2025-03-09 12:29:00,0
1280,user_261,user_159,4348.07,2025-03-19 23:54:00,0
1281,user_54,user_279,2421.72,2025-06-24 05:58:00,0
1282,user_47,user_166,1686.49,2025-01-17 20:08:00,0
1283,user_215,user_68,780.92,2025-05-04 01:54:00,0
1284,user_177,user_88,2007.6,2025-05-01 16:02:00,0
1285,user_9,user_217,1838.8,2025-03-30 13:21:00,0
1286,user_99,user_1,2802.28,2025-05-20 08:57:00,0
1287,user_20,user_135,3330.89,2025-06-19 07:44:00,0
1288,user_241,user_185,4891.84,2025-02-17 05:28:00,0
1289,user_61,user_140,3644.65,2025-02-11 21:09:00,0
1290,user_178,user_106,3222.31,2025-01-31 00:37:00,0
1291,user_62,user_133,1682.11,2025-03-30 04:07:00,0
1292,user_145,user_108,182.17,2025-06-14 11:06:00,0
1293,user_216,user_178,1447.74,2025-04-26 20:04:00,0
1294,user_3,user_298,3844.56,2025-01-06 15:04:00,0
1295,user_160,user_146,1034.31,2025-02-27 19:10:00,0
1296,user_227,user_74,3563.82,2025-03-04 16:26:00,0
1297,user_269,user_108,2903.1,2025-01-25 07:00:00,0
1298,user_120,user_122,867.57,2025-06-28 14:45:00,0
1299,user_89,user_17,1315.51,2025-02-22 01:50:00,0
1300,user_68,user_196,2486.55,2025-04-29 11:52:00,0
1301,user_98,user_297,8998.26,2025-01-07 15:14:00,1
1302,user_267,user_252,3895.03,2025-03-05 05:29:00,0
1303,user_105,user_119,3674.68,2025-06-15 07:59:00,0
1304,user_123,user_162,2877.13,2025-05-03 22:59:00,0
1305,user_29,user_198,4113.15,2025-04-23 12:57:00,0
1306,user_137,user_45,2817.72,2025-06-03 17:30:00,0
1307,user_195,user_179,4822.3,2025-02-03 10:47:00,0
1308,user_226,user_44,1093.95,2025-06-21 22:45:00,0
1309,user_170,user_271,3573.52,2025-04-30 02:20:00,0
1310,user_9,user_78,1856.02,2025-02-16 16:38:00,0
1311,user_40,user_178,1402.04,2025-06-20 22:30:00,0
1312,user_25,user_3,910.13,2025-05-15 13:55:00,0
1313,user_261,user_214,2766.99,2025-01-12 19:58:00,0
1314,user_226,user_74,1085.19,2025-04-17 10:51:00,0
1315,user_124,user_51,1009.75,2025-04-04 23:43:00,0
1316,user_38,user_67,4952.75,2025-01-20 00:37:00,0
1317,user_251,user_93,4010.72,2025-02-21 17:31:00,0
1318,user_176,user_181,15948.97,2025-06-23 00:40:00,1
1319,user_90,user_145,3972.36,2025-01-21 13:22:00,0
1320,user_37,user_7,4844.93,2025-02-07 19:51:00,0
1321,user_176,user_269,2870.65,2025-05-15 04:22:00,0
1322,user_284,user_4,1109.02,2025-05-02 17:39:00,0
1323,user_81,user_138,4312.43,2025-03-09 10:01:00,0
1324,user_114,user_231,3716.23,2025-01-17 01:16:00,0
1325,user_40,user_88,2077.4,2025-01-05 15:14:00,0
1326,user_224,user_17,2373.11,2025-04-14 03:41:00,0
1327,user_115,user_52,2062.15,2025-01-04 18:46:00,0
1328,user_186,user_134,4650.41,2025-03-28 16:09:00,0
1329,user_56,user_211,1724.22,2025-01-15 10:00:00,0
1330,user_40,user_219,4817.79,2025-01-02 08:43:00,0
1331,user_40,user_205,4552.26,2025-03-17 04:41:00,0
1332,user_237,user_211,3156.3,2025-05-24 19:14:00,0
1333,user_289,user_277,2903.31,2025-04-20 22:54:00,0
1334,user_262,user_24,8533.11,2025-01-04 14:17:00,1
1335,user_216,user_4,101.51,2025-01-08 18:00:00,0
1336,user_147,user_152,646.84,2025-03-13 10:36:00,0
1337,user_168,user_259,3773.61,2025-01-06 05:43:00,0
1338,user_92,user_168,2362.99,2025-03-16 10:51:00,0
1339,user_59,user_176,4108.05,2025-05-29 01:54:00,1
1340,user_59,user_291,1327.16,2025-01-28 06:38:00,0
1341,user_169,user_56,4739.71,2025-04-22 13:59:00,0
1342,user_269,user_108,1841.99,2025-05-31 15:07:00,0
1343,user_45,user_296,4539.33,2025-06-27 09:55:00,0
1344,user_181,user_141,1530.13,2025-04-13 23:33:00,0
1345,user_170,user_155,2720.67,2025-04-04 07:55:00,0
1346,user_191,user_262,112.18,2025-02-06 04:25:00,0
1347,user_155,user_273,2614.16,2025-06-15 21:53:00,0
1348,user_188,user_232,3188.34,2025-02-22 21:11:00,0
1349,user_7,user_241,1179.18,2025-06-27 18:20:00,0
1350,user_133,user_258,2898.9,2025-02-16 12:08:00,0
1351,user_235,user_249,3239.37,2025-04-18 03:50:00,0
1352,user_45,user_77,3437.56,2025-06-14 14:31:00,0
1353,user_249,user_180,3884.25,2025-02-14 07:50:00,0
1354,user_31,user_66,1563.58,2025-02-21 08:47:00,0
1355,user_23,user_171,2843.21,2025-04-07 19:22:00,0
1356,user_160,user_22,4908.08,2025-05-02 16:25:00,0
1357,user_158,user_107,4491.74,2025-01-06 23:31:00,0
1358,user_39,user_227,12611.47,2025-01-10 15:12:00,1
1359,user_82,user_216,1936.82,2025-02-04 08:15:00,0
1360,user_258,user_69,3936.77,2025-01-25 06:10:00,0
1361,user_206,user_84,3103.29,2025-02-20 00:22:00,0
1362,user_77,user_103,422.85,2025-02-13 13:14:00,0
1363,user_12,user_39,4121.66,2025-03-28 17:46:00,0
1364,user_295,user_13,3388.74,2025-06-12 03:18:00,0
1365,user_224,user_297,1002.6,2025-06-02 16:26:00,0
1366,user_13,user_181,407.9,2025-05-05 20:28:00,0
1367,user_46,user_268,30599.3,2025-03-17 12:02:00,1
1368,user_155,user_13,403.72,2025-02-16 07:44:00,0
1369,user_113,user_120,1100.56,2025-01-01 06:55:00,1
1370,user_233,user_57,2142.77,2025-02-23 02:01:00,0
1371,user_17,user_40,682.64,2025-03-19 14:16:00,0
1372,user_223,user_128,4569.21,2025-02-19 03:39:00,0
1373,user_188,user_173,2356.72,2025-05-29 00:21:00,0
1374,user_163,user_35,2850.06,2025-06-05 07:08:00,0
1375,user_74,user_259,4641.25,2025-03-03 10:04:00,0
1376,user_233,user_5,2656.01,2025-05-21 15:07:00,0
1377,user_224,user_218,1774.42,2025-06-09 20:54:00,0
