timestamp,sender,amount,category,device,location,label,receiver,time_since_last_txn,is_first_txn_for_user,avg_amount_24h,txn_count_30min
2025-08-29 14:05:11.195161,user_14,352.22,luxury,device_40,IN,0,user_1,27.000164199999997,0,228.80352941176469,2.0
2025-08-29 15:47:11.200083,user_14,40.74,luxury,device_43,NY,0,user_50,102.00008203333333,0,235.66,2.0
2025-08-28 19:12:11.179739,user_140,403.27,electronics,device_11,IN,0,user_122,0.0,1,0.0,0.0
2025-08-28 19:41:11.198829,user_140,271.57,travel,device_43,NY,0,user_156,29.000318166666666,0,403.27,1.0
2025-08-28 19:59:11.187872,user_140,466.35,electronics,device_12,SG,0,user_20,17.999817383333333,0,337.41999999999996,2.0
2025-08-28 20:35:11.189346,user_140,144.15,mobile_recharge,device_43,NY,0,user_84,36.00002456666667,0,380.3966666666667,2.0
2025-08-28 20:49:11.197339,user_140,288.4,luxury,device_2,IN,0,user_65,14.000133216666667,0,321.335,1.0
2025-08-28 20:55:11.197967,user_140,471.75,electronics,device_27,IN,0,user_162,6.000010466666667,0,314.748,2.0
2025-08-28 21:52:11.210217,user_140,463.76,electronics,device_23,TX,0,user_143,57.00020416666667,0,340.915,3.0
2025-08-28 22:22:11.215357,user_140,473.68,gambling,device_6,SG,0,user_138,30.000085666666667,0,358.4642857142857,1.0
2025-08-29 00:13:11.222236,user_140,207.65,electronics,device_12,IN,0,user_41,111.00011464999999,0,372.86625,1.0
2025-08-29 00:18:11.221948,user_140,25.18,luxury,device_39,IN,0,user_176,4.9999952,0,354.50888888888886,1.0
2025-08-29 02:06:11.206200,user_140,467.47,gambling,device_49,UK,0,user_19,107.99973753333333,0,321.576,2.0
2025-08-29 03:00:11.188148,user_140,339.52,mobile_recharge,device_8,UK,0,user_106,53.99969913333334,0,334.8390909090909,1.0
2025-08-29 04:58:11.198427,user_140,120.01,electronics,device_2,CA,0,user_81,118.00017131666667,0,335.2291666666667,1.0
2025-08-29 05:19:11.198602,user_140,227.6,groceries,device_6,TX,0,user_185,21.000002916666666,0,318.67384615384617,1.0
2025-08-29 05:33:11.181114,user_140,28.52,mobile_recharge,device_42,NY,0,user_40,13.999708533333335,0,312.1685714285714,2.0
2025-08-29 07:28:11.184908,user_140,51.01,electronics,device_25,TX,0,user_102,115.00006323333334,0,293.25866666666667,2.0
2025-08-29 07:31:11.193609,user_140,155.75,gambling,device_15,SG,0,user_87,3.0001450166666666,0,278.118125,1.0
2025-08-29 08:30:11.186136,user_140,449.25,mobile_recharge,device_39,CA,0,user_157,58.99987545,0,270.92,2.0
2025-08-29 09:17:11.196556,user_140,48.56,gambling,device_9,CA,0,user_162,47.00017366666667,0,280.82722222222225,1.0
2025-08-29 09:28:11.217202,user_140,360.43,luxury,device_1,IN,0,user_50,11.000344100000001,0,268.60263157894735,1.0
2025-08-29 09:31:11.218628,user_140,408.94,electronics,device_36,NY,0,user_130,3.0000237666666667,0,273.194,2.0
2025-08-29 10:16:11.220644,user_140,106.54,electronics,device_35,UK,0,user_3,45.0000336,0,279.6580952380952,3.0
2025-08-29 10:20:11.219916,user_140,1494.05,gambling,device_6,TX,1,user_197,3.9999878666666664,0,271.7890909090909,1.0
2025-08-29 11:45:11.197501,user_140,347.89,electronics,device_40,NY,0,user_55,84.99962641666666,0,324.9308695652174,2.0
2025-08-29 11:59:11.220083,user_140,145.92,mobile_recharge,device_26,CA,0,user_98,14.000376366666668,0,325.8875,1.0
2025-08-29 12:24:11.185181,user_140,169.08,gambling,device_2,TX,0,user_184,24.9994183,0,318.6888,2.0
2025-08-29 13:22:11.218204,user_140,412.01,mobile_recharge,device_13,UK,0,user_1,58.000550383333334,0,312.93461538461537,2.0
2025-08-29 14:44:11.203742,user_140,457.75,electronics,device_48,IN,0,user_20,81.99975896666666,0,316.60407407407405,1.0
2025-08-29 15:28:11.191464,user_140,160.25,gambling,device_21,IN,0,user_177,43.99979536666667,0,321.645,1.0
2025-08-29 18:08:11.181656,user_140,184.37,electronics,device_34,NY,0,user_117,159.9998365333333,0,316.07965517241377,1.0
2025-08-29 18:17:11.222348,user_140,270.94,luxury,device_34,IN,0,user_56,9.000678200000001,0,311.68933333333337,1.0
2025-08-28 22:04:11.183468,user_141,307.15,luxury,device_2,NY,0,user_111,0.0,1,0.0,0.0
2025-08-28 22:26:11.196380,user_141,33.07,groceries,device_11,NY,0,user_121,22.0002152,0,307.15,1.0
2025-08-28 22:33:11.188122,user_141,217.37,mobile_recharge,device_37,UK,0,user_60,6.999862366666666,0,170.10999999999999,2.0
2025-08-28 23:39:11.192023,user_141,70.26,luxury,device_42,CA,0,user_26,66.00006501666667,0,185.86333333333332,3.0
2025-08-29 00:12:11.198667,user_141,227.79,groceries,device_37,IN,0,user_102,33.00011073333334,0,156.9625,1.0
2025-08-29 01:51:11.213052,user_141,209.53,groceries,device_17,SG,0,user_29,99.00023975,0,171.128,1.0
2025-08-29 03:01:11.210482,user_141,455.14,mobile_recharge,device_29,NY,0,user_50,69.99995716666668,0,177.52833333333334,1.0
2025-08-29 04:39:11.210111,user_141,171.51,groceries,device_37,TX,0,user_39,97.99999381666666,0,217.18714285714285,1.0
2025-08-29 05:35:11.209821,user_141,195.76,travel,device_12,CA,0,user_26,55.999995166666665,0,211.4775,1.0
2025-08-29 07:26:11.188934,user_141,439.31,travel,device_13,UK,0,user_31,110.99965188333334,0,209.7311111111111,1.0
2025-08-29 09:18:11.207627,user_141,41.12,groceries,device_4,UK,0,user_156,112.00031155,0,232.689,1.0
2025-08-29 11:06:11.220603,user_141,472.83,gambling,device_43,CA,0,user_185,108.00021626666667,0,215.27363636363634,1.0
2025-08-29 11:07:11.178983,user_141,95.54,electronics,device_13,UK,0,user_168,0.9993063333333333,0,236.73666666666668,1.0
2025-08-29 11:29:11.198756,user_141,472.44,travel,device_41,SG,0,user_86,22.00032955,0,225.87538461538463,2.0
2025-08-29 12:28:11.193359,user_141,354.56,travel,device_19,IN,0,user_96,58.999910050000004,0,243.48714285714283,3.0
2025-08-29 13:23:11.213798,user_141,398.05,electronics,device_4,UK,0,user_18,55.00034065,0,250.892,1.0
2025-08-29 15:09:11.185950,user_141,87.48,gambling,device_38,TX,0,user_161,105.99953586666668,0,260.089375,1.0
2025-08-28 18:46:11.181567,user_142,276.78,groceries,device_29,SG,0,user_197,0.0,1,0.0,0.0
2025-08-28 19:54:11.181883,user_142,472.39,mobile_recharge,device_15,SG,0,user_54,68.00000526666666,0,276.78,1.0
2025-08-28 20:35:11.189673,user_142,116.55,travel,device_19,IN,0,user_33,41.00012983333333,0,374.585,1.0
2025-08-28 21:27:11.221631,user_142,379.58,travel,device_50,NY,0,user_36,52.000532633333336,0,288.5733333333333,1.0
2025-08-28 21:59:11.186691,user_142,154.52,travel,device_30,UK,0,user_42,31.999417666666666,0,311.325,1.0
2025-08-28 22:33:11.202902,user_142,441.79,electronics,device_38,NY,0,user_63,34.000270183333335,0,279.964,1.0
2025-08-28 23:04:11.182581,user_142,29.1,gambling,device_25,SG,0,user_99,30.999661316666668,0,306.935,1.0
2025-08-29 01:25:11.202862,user_142,22.21,groceries,device_48,IN,0,user_75,141.00033801666666,0,267.2442857142857,1.0
2025-08-29 04:29:11.204543,user_142,434.91,groceries,device_37,IN,0,user_92,184.00002801666668,0,236.615,1.0
2025-08-29 04:37:11.186321,user_142,253.05,gambling,device_33,SG,0,user_26,7.9996963,0,258.6477777777778,1.0
2025-08-29 04:40:11.181123,user_142,372.12,mobile_recharge,device_36,CA,0,user_180,2.9999133666666666,0,258.088,2.0
2025-08-29 04:40:11.182615,user_142,369.67,electronics,device_16,SG,0,user_184,2.4866666666666667e-05,0,268.45454545454544,3.0
2025-08-29 05:30:11.179920,user_142,396.61,mobile_recharge,device_29,SG,0,user_184,49.99995508333333,0,276.88916666666665,4.0
2025-08-29 05:40:11.188375,user_142,98.09,mobile_recharge,device_7,NY,0,user_118,10.000140916666668,0,286.09846153846155,1.0
2025-08-29 05:56:11.209423,user_142,75.42,luxury,device_6,SG,0,user_61,16.0003508,0,272.6692857142857,2.0
2025-08-29 06:19:11.182169,user_142,259.25,groceries,device_44,SG,0,user_63,22.999545766666664,0,259.51933333333335,3.0
2025-08-29 07:27:11.185189,user_142,32.2,gambling,device_47,TX,0,user_23,68.00005033333333,0,259.5025,2.0
2025-08-29 07:49:11.190500,user_142,487.21,electronics,device_20,NY,0,user_55,22.000088516666665,0,246.13176470588235,1.0
2025-08-29 08:13:11.200058,user_142,343.48,luxury,device_1,TX,0,user_166,24.0001593,0,259.525,2.0
2025-08-29 08:13:11.213660,user_142,315.08,luxury,device_18,SG,0,user_1,0.00022669999999999998,0,263.9436842105263,2.0
2025-08-29 08:26:11.182355,user_142,472.11,groceries,device_48,IN,0,user_82,12.999478250000001,0,266.5005,3.0
2025-08-29 08:54:11.209773,user_142,475.97,luxury,device_9,UK,0,user_48,28.000456966666665,0,276.2914285714286,3.0
2025-08-29 10:42:11.181834,user_142,298.2,groceries,device_49,UK,0,user_81,107.99953435,0,285.3677272727273,2.0
2025-08-29 14:31:11.188462,user_142,284.6,groceries,device_21,NY,0,user_87,229.00011046666665,0,285.925652173913,1.0
2025-08-29 14:34:11.207109,user_142,374.91,groceries,device_11,TX,0,user_198,3.000310783333333,0,285.8704166666667,1.0
2025-08-29 14:43:11.211474,user_142,462.33,mobile_recharge,device_22,TX,0,user_7,9.00007275,0,289.432,2.0
2025-08-29 15:54:11.191303,user_142,415.65,travel,device_10,TX,0,user_164,70.99966381666667,0,296.0819230769231,3.0
2025-08-29 16:16:11.209294,user_142,13.79,electronics,device_25,IN,0,user_116,22.000299849999998,0,300.51037037037037,1.0
2025-08-29 18:22:11.213089,user_142,403.26,gambling,device_21,UK,0,user_34,126.00006325,0,290.2703571428571,2.0
2025-08-28 19:04:11.198177,user_143,255.72,travel,device_47,IN,0,user_101,0.0,1,0.0,0.0
2025-08-28 20:18:11.221169,user_143,23.43,mobile_recharge,device_41,SG,0,user_168,74.0003832,0,255.72,1.0
2025-08-28 21:02:11.219565,user_143,199.67,travel,device_41,SG,0,user_192,43.999973266666665,0,139.575,1.0
2025-08-28 21:34:11.217219,user_143,274.11,mobile_recharge,device_17,UK,0,user_94,31.9999609,0,159.60666666666665,1.0
2025-08-28 21:48:11.193217,user_143,269.08,electronics,device_2,UK,0,user_6,13.999599966666667,0,188.23250000000002,1.0
2025-08-28 22:05:11.191432,user_143,286.19,groceries,device_23,CA,0,user_139,16.99997025,0,204.402,2.0
2025-08-28 23:28:11.207006,user_143,167.57,groceries,device_48,IN,0,user_152,83.00025956666667,0,218.03333333333333,2.0
2025-08-28 23:45:11.209220,user_143,93.44,groceries,device_35,CA,0,user_123,17.0000369,0,210.8242857142857,1.0
2025-08-29 01:53:11.191159,user_143,463.45,luxury,device_46,IN,0,user_38,127.99969898333333,0,196.15125,2.0
2025-08-29 02:54:11.182995,user_143,468.68,gambling,device_25,SG,0,user_133,60.99986393333334,0,225.8511111111111,1.0
2025-08-29 06:52:11.194678,user_143,469.92,luxury,device_49,IN,0,user_195,238.00019471666667,0,250.13400000000001,1.0
2025-08-29 07:24:11.209903,user_143,52.7,electronics,device_45,IN,0,user_74,32.00025375,0,270.11454545454546,1.0
2025-08-29 08:09:11.214762,user_143,312.97,mobile_recharge,device_34,CA,0,user_180,45.00008098333333,0,251.99666666666667,1.0
2025-08-29 08:51:11.197676,user_143,205.24,luxury,device_11,CA,0,user_54,41.99971523333333,0,256.68692307692305,1.0
2025-08-29 10:04:11.196683,user_143,446.7,groceries,device_46,NY,0,user_21,72.99998345,0,253.01214285714286,1.0
2025-08-29 10:56:11.208009,user_143,404.42,groceries,device_35,CA,0,user_160,52.00018876666666,0,265.92466666666667,1.0
2025-08-29 11:13:11.222034,user_143,437.17,travel,device_49,CA,0,user_108,17.00023375,0,274.580625,1.0
2025-08-29 11:21:11.183382,user_143,18.1,groceries,device_25,NY,0,user_9,7.9993558,0,284.1447058823529,2.0
2025-08-29 12:43:11.198153,user_143,221.33,luxury,device_29,TX,0,user_69,82.00024618333333,0,269.3644444444445,3.0
2025-08-29 12:56:11.188521,user_143,419.85,mobile_recharge,device_50,UK,0,user_45,12.999839466666666,0,266.8363157894737,1.0
2025-08-29 13:26:11.211960,user_143,197.12,travel,device_3,TX,0,user_82,30.00039065,0,274.48699999999997,2.0
2025-08-29 14:41:11.199179,user_143,350.73,gambling,device_13,TX,0,user_158,74.99978698333332,0,270.80285714285714,1.0
2025-08-29 16:51:11.212966,user_143,256.46,electronics,device_6,IN,0,user_19,130.00022978333334,0,274.4359090909091,1.0
2025-08-29 18:11:11.209302,user_143,301.43,travel,device_12,TX,0,user_3,79.99993893333334,0,273.65434782608696,1.0
2025-08-29 18:18:11.222705,user_143,8301.85,luxury,device_44,CA,1,user_20,7.000223383333333,0,274.81166666666667,1.0
2025-08-28 19:27:11.210096,user_144,445.9,mobile_recharge,device_45,UK,0,user_117,0.0,1,0.0,0.0
2025-08-28 20:00:11.185446,user_144,347.08,travel,device_28,IN,0,user_17,32.99958916666667,0,445.9,1.0
2025-08-28 20:52:11.206102,user_144,324.53,travel,device_15,IN,0,user_9,52.000344266666666,0,396.49,1.0
2025-08-28 22:30:11.190736,user_144,165.03,travel,device_8,UK,0,user_142,97.99974390000001,0,372.50333333333333,1.0
2025-08-28 22:34:11.208170,user_144,430.34,mobile_recharge,device_33,SG,0,user_134,4.000290566666667,0,320.635,1.0
2025-08-28 22:49:11.214445,user_144,147.54,luxury,device_47,NY,0,user_85,15.000104583333332,0,342.57599999999996,2.0
2025-08-28 23:01:11.222095,user_144,203.67,travel,device_35,UK,0,user_21,12.0001275,0,310.07,3.0
2025-08-28 23:42:11.196435,user_144,472.75,gambling,device_39,SG,0,user_64,40.99957233333334,0,294.86999999999995,3.0
2025-08-29 01:02:11.203615,user_144,414.35,travel,device_30,NY,0,user_49,80.00011966666666,0,317.10499999999996,1.0
2025-08-29 01:19:11.208362,user_144,55.5,mobile_recharge,device_21,TX,0,user_35,17.000079116666665,0,327.91,1.0
2025-08-29 02:41:11.200075,user_144,453.82,luxury,device_40,CA,0,user_111,81.99986188333334,0,300.669,2.0
2025-08-29 04:22:11.222254,user_144,392.92,electronics,device_45,CA,0,user_43,101.00036965,0,314.59181818181816,1.0
2025-08-29 04:43:11.200144,user_144,19.96,groceries,device_23,CA,0,user_171,20.9996315,0,321.1191666666667,1.0
2025-08-29 07:28:11.215558,user_144,145.26,gambling,device_49,IN,0,user_72,165.00025689999998,0,297.95307692307694,2.0
2025-08-29 07:32:11.218253,user_144,122.25,gambling,device_17,TX,0,user_31,4.000044916666666,0,287.0464285714286,1.0
2025-08-29 08:52:11.217259,user_144,406.73,mobile_recharge,device_21,CA,0,user_136,79.99998343333333,0,276.06,2.0
2025-08-29 09:16:11.195744,user_144,395.75,luxury,device_26,NY,0,user_164,23.99964141666667,0,284.226875,1.0
2025-08-29 09:32:11.181762,user_144,164.96,gambling,device_33,UK,0,user_102,15.999766966666666,0,290.78705882352943,2.0
2025-08-29 12:18:11.181681,user_144,353.65,luxury,device_49,IN,0,user_28,165.99999865,0,283.7966666666667,2.0
2025-08-29 12:37:11.208309,user_144,115.96,travel,device_35,UK,0,user_177,19.000443800000003,0,287.47315789473686,1.0
2025-08-29 13:02:11.218932,user_144,292.58,electronics,device_29,UK,0,user_11,25.000177049999998,0,278.8975,2.0
2025-08-29 13:09:11.214177,user_144,458.03,travel,device_15,IN,0,user_42,6.99992075,0,279.5490476190476,2.0
2025-08-29 15:29:11.193953,user_144,55.15,luxury,device_34,IN,0,user_169,139.99966293333333,0,287.66181818181815,2.0
2025-08-29 16:31:11.198886,user_144,275.28,gambling,device_23,CA,0,user_81,62.00008221666667,0,277.55260869565217,1.0
2025-08-29 16:51:11.214871,user_144,83.59,gambling,device_30,CA,0,user_109,20.000266416666665,0,277.4579166666667,1.0
2025-08-29 17:18:11.216241,user_144,31.78,electronics,device_16,NY,0,user_25,27.000022833333333,0,269.7032,2.0
2025-08-28 20:02:11.183559,user_145,421.7,gambling,device_28,IN,0,user_64,0.0,1,0.0,0.0
2025-08-28 20:16:11.184916,user_145,272.52,gambling,device_45,UK,0,user_159,14.000022616666666,0,421.7,1.0
2025-08-28 21:16:11.181533,user_145,207.62,groceries,device_6,CA,0,user_193,59.99994361666666,0,347.11,2.0
2025-08-28 22:09:11.178935,user_145,479.39,mobile_recharge,device_16,IN,0,user_30,52.9999567,0,300.6133333333333,1.0
2025-08-28 22:24:11.219609,user_145,23.19,travel,device_14,SG,0,user_98,15.0006779,0,345.3075,1.0
2025-08-28 22:58:11.219317,user_145,327.58,groceries,device_19,NY,0,user_25,33.999995133333336,0,280.884,2.0
2025-08-28 23:00:11.215374,user_145,408.68,gambling,device_20,NY,0,user_130,1.9999342833333331,0,288.6666666666667,1.0
2025-08-28 23:02:11.212084,user_145,209.64,mobile_recharge,device_50,UK,0,user_7,1.9999451666666666,0,305.81142857142856,2.0
2025-08-28 23:50:11.221600,user_145,187.29,luxury,device_3,TX,0,user_170,48.0001586,0,293.78999999999996,3.0
2025-08-29 00:22:11.211942,user_145,446.44,groceries,device_19,CA,0,user_3,31.999839033333334,0,281.9566666666667,1.0
2025-08-29 00:57:11.197742,user_145,216.33,mobile_recharge,device_47,TX,0,user_93,34.999763333333334,0,298.40500000000003,1.0
2025-08-29 02:58:11.190515,user_145,68.16,groceries,device_34,UK,0,user_48,120.99987955,0,290.94363636363636,1.0
2025-08-29 03:20:11.203589,user_145,363.19,groceries,device_26,CA,0,user_11,22.0002179,0,272.37833333333333,1.0
2025-08-29 04:11:11.207046,user_145,165.74,mobile_recharge,device_26,IN,0,user_26,51.000057616666666,0,279.36384615384617,2.0
2025-08-29 07:39:11.208229,user_145,38.03,luxury,device_8,CA,0,user_199,208.00001971666669,0,271.24785714285713,1.0
2025-08-29 10:31:11.179191,user_145,406.39,electronics,device_29,NY,0,user_120,171.99951603333332,0,255.7,1.0
2025-08-29 12:42:11.182691,user_145,169.85,electronics,device_32,NY,0,user_192,131.00005833333333,0,265.118125,1.0
2025-08-29 14:07:11.206781,user_145,394.51,travel,device_16,TX,0,user_112,85.0004015,0,259.5141176470588,1.0
2025-08-29 14:49:11.215897,user_145,161.12,electronics,device_29,IN,0,user_17,42.000151933333335,0,267.0138888888889,1.0
2025-08-29 15:02:11.199318,user_145,368.38,groceries,device_2,TX,0,user_62,12.999723683333334,0,261.44052631578944,1.0
2025-08-29 15:47:11.219754,user_145,45.06,electronics,device_19,NY,0,user_56,45.000340599999994,0,266.7875,2.0
2025-08-29 17:11:11.200887,user_145,443.42,gambling,device_13,SG,0,user_114,83.99968555000001,0,256.22904761904766,1.0
2025-08-29 17:51:11.188711,user_145,444.21,gambling,device_14,UK,0,user_56,39.999797066666666,0,264.7377272727272,1.0
2025-08-28 19:16:11.216249,user_146,218.51,gambling,device_25,SG,0,user_116,0.0,1,0.0,0.0
2025-08-28 22:16:11.210664,user_146,266.27,mobile_recharge,device_27,CA,0,user_29,179.99990691666665,0,218.51,1.0
2025-08-28 22:41:11.222424,user_146,471.43,gambling,device_15,IN,0,user_64,25.000196000000003,0,242.39,1.0
2025-08-28 22:48:11.182890,user_146,31.21,gambling,device_29,TX,0,user_6,6.9993411,0,318.7366666666667,2.0
2025-08-28 22:50:11.207201,user_146,140.55,electronics,device_19,SG,0,user_145,2.000405183333333,0,246.855,2.0
2025-08-28 23:22:11.200266,user_146,390.09,travel,device_10,CA,0,user_102,31.999884416666664,0,225.594,3.0
2025-08-28 23:29:11.214927,user_146,445.84,travel,device_47,UK,0,user_70,7.00024435,0,253.01,1.0
2025-08-29 01:49:11.180161,user_146,96.56,luxury,device_4,IN,0,user_110,139.99942056666666,0,280.5571428571428,2.0
2025-08-29 02:52:11.221729,user_146,305.31,groceries,device_34,UK,0,user_56,63.0006928,0,257.5575,1.0
2025-08-29 03:04:11.190492,user_146,193.17,gambling,device_36,TX,0,user_104,11.999479383333332,0,262.86333333333334,1.0
2025-08-29 04:23:11.194110,user_146,398.05,groceries,device_25,CA,0,user_13,79.0000603,0,255.894,2.0
2025-08-29 05:09:11.182607,user_146,431.5,electronics,device_7,TX,0,user_198,45.99980828333333,0,268.8172727272727,1.0
2025-08-29 05:19:11.200663,user_146,406.1,mobile_recharge,device_12,TX,0,user_36,10.000300933333333,0,282.37416666666667,1.0
2025-08-29 05:22:11.212172,user_146,139.88,mobile_recharge,device_40,UK,0,user_162,3.0001918166666663,0,291.89153846153846,2.0
2025-08-29 06:12:11.208841,user_146,253.68,luxury,device_37,TX,0,user_149,49.99994448333334,0,281.0335714285714,3.0
2025-08-29 06:37:11.210689,user_146,89.28,travel,device_45,NY,0,user_45,25.0000308,0,279.21,1.0
2025-08-29 08:40:11.203346,user_146,200.09,groceries,device_48,TX,0,user_81,122.99987761666667,0,267.339375,2.0
2025-08-29 09:45:11.185588,user_146,15.21,gambling,device_46,CA,0,user_149,64.99970403333333,0,263.3835294117647,1.0
2025-08-29 10:29:11.183638,user_146,487.52,gambling,device_47,IN,0,user_186,43.999967500000004,0,249.5961111111111,1.0
2025-08-29 12:53:11.197612,user_146,439.94,travel,device_4,TX,0,user_82,144.0002329,0,262.11842105263156,1.0
2025-08-29 14:29:11.204702,user_146,200.75,mobile_recharge,device_22,SG,0,user_76,96.00011816666667,0,271.0095,1.0
2025-08-29 14:46:11.186586,user_146,347.16,electronics,device_22,NY,0,user_191,16.999698066666667,0,267.6638095238095,1.0
2025-08-29 15:27:11.180202,user_146,53.04,electronics,device_7,NY,0,user_135,40.9998936,0,271.27727272727276,2.0
2025-08-29 15:37:11.193250,user_146,73.74,groceries,device_21,TX,0,user_69,10.000217466666667,0,261.78869565217394,1.0
2025-08-29 17:31:11.215728,user_146,305.1,gambling,device_17,TX,0,user_7,114.00037463333334,0,253.95333333333335,2.0
2025-08-29 18:08:11.183940,user_146,38.19,mobile_recharge,device_36,TX,0,user_59,36.999470200000005,0,255.99919999999997,1.0
2025-08-28 19:33:11.216427,user_147,76.51,mobile_recharge,device_3,NY,0,user_102,0.0,1,0.0,0.0
2025-08-28 19:58:11.191663,user_147,306.73,travel,device_22,UK,0,user_50,24.999587266666666,0,76.51,1.0
2025-08-28 20:43:11.184474,user_147,343.58,electronics,device_44,TX,0,user_80,44.99988018333333,0,191.62,2.0
2025-08-28 21:04:11.203088,user_147,325.79,travel,device_25,NY,0,user_43,21.000310233333334,0,242.2733333333333,1.0
2025-08-28 22:47:11.214224,user_147,369.31,luxury,device_41,NY,0,user_162,103.0001856,0,263.15250000000003,2.0
2025-08-29 00:57:11.220033,user_147,89.09,travel,device_18,UK,0,user_148,130.00009681666668,0,284.384,1.0
2025-08-29 05:22:11.188641,user_147,15.47,travel,device_50,UK,0,user_152,264.99947679999997,0,251.835,1.0
2025-08-29 07:11:11.197442,user_147,373.57,travel,device_16,TX,0,user_184,109.00014668333333,0,218.06857142857143,1.0
2025-08-29 09:41:11.194639,user_147,69.33,groceries,device_10,CA,0,user_63,149.99995328333335,0,237.50625,1.0
2025-08-29 09:49:11.189206,user_147,73.58,mobile_recharge,device_4,UK,0,user_24,7.9999094500000005,0,218.82000000000002,1.0
2025-08-29 10:10:11.217468,user_147,480.14,groceries,device_3,IN,0,user_94,21.000471033333334,0,204.296,2.0
2025-08-29 11:09:11.194017,user_147,53.91,groceries,device_42,NY,0,user_98,58.99960915,0,229.37272727272727,3.0
2025-08-29 11:35:11.179361,user_147,60.88,luxury,device_33,IN,0,user_182,25.999755733333334,0,214.75083333333336,1.0
2025-08-29 11:52:11.192031,user_147,355.3,gambling,device_25,SG,0,user_70,17.000211166666666,0,202.9146153846154,2.0
2025-08-29 12:55:11.178764,user_147,126.72,travel,device_28,IN,0,user_123,62.999778883333335,0,213.79928571428573,2.0
2025-08-29 13:58:11.188453,user_147,72.99,luxury,device_5,TX,0,user_113,63.000161483333336,0,207.994,1.0
2025-08-29 14:23:11.210553,user_147,407.08,gambling,device_41,NY,0,user_165,25.00036833333333,0,199.55625,1.0
2025-08-29 15:55:11.184795,user_147,38.98,luxury,device_23,UK,0,user_154,91.9995707,0,211.7635294117647,2.0
2025-08-29 16:31:11.183519,user_147,373.44,travel,device_2,UK,0,user_15,35.999978733333336,0,202.16444444444446,1.0
2025-08-29 17:17:11.217500,user_147,346.0,groceries,device_13,NY,0,user_171,46.00056635,0,211.17894736842106,1.0
2025-08-28 19:26:11.188283,user_148,266.71,luxury,device_3,NY,0,user_158,0.0,1,0.0,0.0
2025-08-28 19:31:11.188833,user_148,237.23,travel,device_34,NY,0,user_187,5.000009166666667,0,266.71,1.0
2025-08-28 20:08:11.196675,user_148,185.13,groceries,device_45,SG,0,user_51,37.0001307,0,251.96999999999997,2.0
2025-08-28 21:19:11.209670,user_148,351.58,travel,device_2,SG,0,user_152,71.00021658333334,0,229.68999999999997,1.0
2025-08-28 22:00:11.203056,user_148,272.31,electronics,device_21,TX,0,user_36,40.99988976666667,0,260.1625,1.0
2025-08-29 00:47:11.197087,user_148,317.35,travel,device_17,UK,0,user_64,166.99990051666666,0,262.592,1.0
2025-08-29 03:33:11.198909,user_148,467.51,groceries,device_9,NY,0,user_128,166.00003036666666,0,271.7183333333333,1.0
2025-08-29 05:52:11.218188,user_148,52.81,groceries,device_44,TX,0,user_200,139.00032131666666,0,299.68857142857144,1.0
2025-08-29 06:15:11.207578,user_148,23.26,travel,device_1,UK,0,user_24,22.999823166666665,0,268.82875,1.0
2025-08-29 06:20:11.187812,user_148,333.92,electronics,device_45,SG,0,user_151,4.9996705666666665,0,241.54333333333332,2.0
2025-08-29 06:48:11.189981,user_148,113.06,travel,device_22,UK,0,user_140,28.000036150000003,0,250.781,3.0
2025-08-29 07:25:11.215842,user_148,342.36,gambling,device_49,IN,0,user_2,37.00043101666667,0,238.26090909090908,2.0
2025-08-29 10:28:11.187906,user_148,244.96,mobile_recharge,device_29,NY,0,user_5,182.9995344,0,246.93583333333333,1.0
2025-08-29 10:40:11.215259,user_148,267.78,electronics,device_5,UK,0,user_161,12.000455883333332,0,246.78384615384616,1.0
2025-08-29 10:58:11.205999,user_148,170.71,electronics,device_41,NY,0,user_102,17.999845666666666,0,248.28357142857143,2.0
2025-08-29 11:11:11.209686,user_148,50.45,groceries,device_4,TX,0,user_150,13.00006145,0,243.112,2.0
2025-08-29 11:26:11.188042,user_148,123.9,luxury,device_42,CA,0,user_39,14.999639266666666,0,231.070625,2.0
2025-08-29 11:57:11.215341,user_148,53.66,luxury,device_17,SG,0,user_118,31.000454983333334,0,224.7664705882353,3.0
2025-08-29 12:17:11.217769,user_148,384.1,mobile_recharge,device_35,SG,0,user_116,20.00004046666667,0,215.26055555555556,1.0
2025-08-29 12:38:11.198379,user_148,446.02,travel,device_35,NY,0,user_74,20.999676833333336,0,224.14684210526315,2.0
2025-08-29 12:43:11.191614,user_148,10.21,groceries,device_36,NY,0,user_109,4.9998872500000004,0,235.24050000000003,2.0
2025-08-29 13:46:11.191830,user_148,337.28,electronics,device_5,CA,0,user_104,63.0000036,0,224.52476190476193,3.0
2025-08-29 13:51:11.195333,user_148,415.66,travel,device_32,SG,0,user_167,5.000058383333334,0,229.65,1.0
2025-08-29 16:37:11.214847,user_148,36.09,luxury,device_33,TX,0,user_53,166.0003252333333,0,237.73739130434782,2.0
2025-08-28 19:22:11.221638,user_149,74.57,mobile_recharge,device_33,SG,0,user_64,0.0,1,0.0,0.0
2025-08-28 19:36:11.207965,user_149,434.82,luxury,device_12,SG,0,user_148,13.999772116666666,0,74.57,1.0
2025-08-28 20:32:11.188157,user_149,120.05,travel,device_13,TX,0,user_27,55.999669866666665,0,254.695,2.0
2025-08-28 20:53:11.197234,user_149,438.24,electronics,device_40,IN,0,user_53,21.00015128333333,0,209.8133333333333,1.0
